GlobalId,IfcType,Name,Material,QuantityName,QuantityValue,MatchedUnitCost,CostUnit,CalculatedElementCost,CostBasis
3T64ifBjD5OekUb06AiV26,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1063.08286672,90.0,m,95677.46,Length (1063.08 m) * UnitCost (90.0)
32dcXAt7L1eecrauLpV4ya,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,81.5782440885,90.0,m,7342.04,Length (81.58 m) * UnitCost (90.0)
3tpvWfQc93Pe5RIl_A8mon,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1000.0,50.0,m,50000.0,Length (1000.00 m) * UnitCost (50.0)
2IKZYPom90NBBWPrDMsabL,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1210.0,50.0,m,60500.0,Length (1210.00 m) * UnitCost (50.0)
1wiFMRwA14eOSQ629Ds0EN,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,777.999951864,50.0,m,38900.0,Length (778.00 m) * UnitCost (50.0)
0RZYP$9znCHg11Unjzo2gM,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,141.022207372,50.0,m,7051.11,Length (141.02 m) * UnitCost (50.0)
1j8aXfZ61FCQlpST1A47EK,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,777.999951864,50.0,m,38900.0,Length (778.00 m) * UnitCost (50.0)
33popJ5N52LwaCtgF8Y$AT,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,145.774501239,90.0,m,13119.71,Length (145.77 m) * UnitCost (90.0)
3cOY44wWnFkPbXVkjznSkG,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,68.7819207942,90.0,m,6190.37,Length (68.78 m) * UnitCost (90.0)
1cwdTk8S96F8MVrL$7PPbb,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,3049.99995388,90.0,m,274500.0,Length (3050.00 m) * UnitCost (90.0)
27laWgAXX3AQWepVcTmr0b,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,839.999860473,50.0,m,41999.99,Length (840.00 m) * UnitCost (50.0)
1x7Mc6nmT7bwvgcqGXCkvz,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,3039.99984094,90.0,m,273599.99,Length (3040.00 m) * UnitCost (90.0)
0BwPscFxPFCuMM1ImRc1Ih,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1210.0,50.0,m,60500.0,Length (1210.00 m) * UnitCost (50.0)
1RvcIXv5r5qApoABUlG0pn,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,989.999980472,50.0,m,49500.0,Length (990.00 m) * UnitCost (50.0)
3I0Mxc4yT7gf5sgqnBUCnr,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,220.0,50.0,m,11000.0,Length (220.00 m) * UnitCost (50.0)
2Yxhz5qhH1i9kybbH$UNZe,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,220.0,90.0,m,19800.0,Length (220.00 m) * UnitCost (90.0)
264trgx691ZQ1dy9itipVe,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,577.772326722,90.0,m,51999.51,Length (577.77 m) * UnitCost (90.0)
0X5njjJnD05RlVfFUaRcc_,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,777.999951864,90.0,m,70020.0,Length (778.00 m) * UnitCost (90.0)
2CAjyYu5rBgeq7raWO$nCM,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1034.0,90.0,m,93060.0,Length (1034.00 m) * UnitCost (90.0)
1KHRv4Wo92W8Ab30UPNcA8,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,777.999951864,90.0,m,70020.0,Length (778.00 m) * UnitCost (90.0)
3k5fe2GK57AvySEimXpMxv,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,2841.00000502,40.0,m,113640.0,Length (2841.00 m) * UnitCost (40.0)
04LIlkhvb1Bvm_lsMUkqg0,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1210.0,50.0,m,60500.0,Length (1210.00 m) * UnitCost (50.0)
12hYt_1D96Bvi$FtsKq7Ts,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,5279.99975318,90.0,m,475199.98,Length (5280.00 m) * UnitCost (90.0)
3gGaKULxj7vO9NevTUNlI8,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1980.00007865,50.0,m,99000.0,Length (1980.00 m) * UnitCost (50.0)
3oqbpQmTz3fuh9S3tOlVZ8,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1210.0,50.0,m,60500.0,Length (1210.00 m) * UnitCost (50.0)
1n$EpDaJj77Qx4eKJyFNzY,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,6000.0,40.0,m,240000.0,Length (6000.00 m) * UnitCost (40.0)
0yGvJBe$9ArOV8je0sM0oV,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,2139.99967364,50.0,m,106999.98,Length (2140.00 m) * UnitCost (50.0)
3_Q_3tf9PB0gG8Y6HQWbnU,IfcWall,metalstudwand,99 Lichte scheidingswand - normaal,Length,1500.06258297,28.0,m,42001.75,Length (1500.06 m) * UnitCost (28.0)
21bpzoYon9TeghbO0ho825,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,777.999951864,90.0,m,70020.0,Length (778.00 m) * UnitCost (90.0)
1ra$MdZfHBPOSr$MO20fsZ,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,1034.0,90.0,m,93060.0,Length (1034.00 m) * UnitCost (90.0)
1TyYgSSs92feQ6FboiVlCH,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,735.531793539,90.0,m,66197.86,Length (735.53 m) * UnitCost (90.0)
0_l2ELmojF3vYbiNvMXM17,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,81.2919131008,90.0,m,7316.27,Length (81.29 m) * UnitCost (90.0)
06fbT3wWX0nvalSj0LVOEw,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,735.531726868,90.0,m,66197.86,Length (735.53 m) * UnitCost (90.0)
2ojCl65KjB$gf89qZ5MPfM,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,777.999951864,90.0,m,70020.0,Length (778.00 m) * UnitCost (90.0)
0YU6oy1EfCeBW1mHFSweX2,IfcWall,HSB-element,01 plaatmateriaal - gipsvezelplaat,Length,777.999951864,90.0,m,70020.0,Length (778.00 m) * UnitCost (90.0)
1CTGUsNkD2iQBMpcLlMjAY,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,7982.0,40.0,m,319280.0,Length (7982.00 m) * UnitCost (40.0)
1nrtcIEWXCJBl2_he$mODZ,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,567.044760749,40.0,m,22681.79,Length (567.04 m) * UnitCost (40.0)
2R6F$WfUj7CApH6kaihZst,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,3340.00008111,90.0,m,300600.01,Length (3340.00 m) * UnitCost (90.0)
3Cm7scBgX4CQfTVM1hDF2B,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,350.0,50.0,m,17500.0,Length (350.00 m) * UnitCost (50.0)
2Igex6onTAmfhouHOSUg8V,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1780.00008111,50.0,m,89000.0,Length (1780.00 m) * UnitCost (50.0)
1umTqd3qjB5xn4xlPSMoml,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1210.0,50.0,m,60500.0,Length (1210.00 m) * UnitCost (50.0)
0yKSa9A8bBuRIXwylue0ES,IfcWall,buitenblad,03 mw-baksteen - geel (staand),Length,5430.00030082,90.0,m,488700.03,Length (5430.00 m) * UnitCost (90.0)
0j1_rzpXL9NRGFgvzNNHj7,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,2600.00000041,90.0,m,234000.0,Length (2600.00 m) * UnitCost (90.0)
014PwDUKL5UQmLgv_0D$t9,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,2600.00000041,50.0,m,130000.0,Length (2600.00 m) * UnitCost (50.0)
1AD2j$SNTAhBnN$NNYqXG4,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,90.0,m,108900.0,Length (1210.00 m) * UnitCost (90.0)
3ew41MT6r7mAzMkFPWSywt,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1190.0,50.0,m,59500.0,Length (1190.00 m) * UnitCost (50.0)
33iRUNUF92df$CutlVAdNZ,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,90.0,m,108900.0,Length (1210.00 m) * UnitCost (90.0)
3XkSf_WQD8B95Qz7TinhrH,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,2599.99999959,90.0,m,234000.0,Length (2600.00 m) * UnitCost (90.0)
0c01Rv4rP95PoAhsRXcgwU,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1190.0,90.0,m,107100.0,Length (1190.00 m) * UnitCost (90.0)
2Deg5LVyrBj8lmqeJEcC9g,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,2599.99999959,50.0,m,130000.0,Length (2600.00 m) * UnitCost (50.0)
2Yh7gIYaX4WulI_7Z3daPi,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1380.0,50.0,m,69000.0,Length (1380.00 m) * UnitCost (50.0)
1MhvJn8ib6dAT$Lmr5tFv7,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1380.0,90.0,m,124200.0,Length (1380.00 m) * UnitCost (90.0)
0$nmb_JxzCaAMY_T0nZCdH,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,11772.0000079,40.0,m,470880.0,Length (11772.00 m) * UnitCost (40.0)
2OaEEPzi95OPFp9P1ePXMb,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,2330.00010566,90.0,m,209700.01,Length (2330.00 m) * UnitCost (90.0)
2$jpBsfqD9mwGiQ1MIMyCK,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,2750.0,50.0,m,137500.0,Length (2750.00 m) * UnitCost (50.0)
0A5H6Gj795FQZvzPeczKad,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.00000787,90.0,m,108900.0,Length (1210.00 m) * UnitCost (90.0)
0ohCctKtf3xAERYPncHkFE,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.00000787,90.0,m,108900.0,Length (1210.00 m) * UnitCost (90.0)
0dAxGfAP51s88l$orgTdn4,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,829.999992132,90.0,m,74700.0,Length (830.00 m) * UnitCost (90.0)
2QS4fApj12O96cFKByf97B,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,2419.99989434,90.0,m,217799.99,Length (2420.00 m) * UnitCost (90.0)
3esS7s_B5C2huIWmYkTJPq,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,829.999992132,50.0,m,41500.0,Length (830.00 m) * UnitCost (50.0)
037e4dk9f2mA5SA28Mu_Ya,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,2419.99989434,50.0,m,120999.99,Length (2420.00 m) * UnitCost (50.0)
1Pz5bTcYHD$O0CoWS9huuh,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,2749.99999213,90.0,m,247500.0,Length (2750.00 m) * UnitCost (90.0)
12n3rezy5ABfwwc5yfQdvw,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1144.99999959,50.0,m,57250.0,Length (1145.00 m) * UnitCost (50.0)
31GveRCSn6hRz9bWTBO2Sx,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1144.99999959,90.0,m,103050.0,Length (1145.00 m) * UnitCost (90.0)
3azr12Tev2re9qfmBJNIhw,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1189.99999213,50.0,m,59500.0,Length (1190.00 m) * UnitCost (50.0)
1ocvZUdNzBqPiJsdrrFn1c,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.00000787,90.0,m,108900.0,Length (1210.00 m) * UnitCost (90.0)
3PoAJuTXPF$u36k5Jw4Z5a,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.00000787,90.0,m,108900.0,Length (1210.00 m) * UnitCost (90.0)
0hDghtDLb88ODx5EtvPzgM,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1189.99999213,90.0,m,107100.0,Length (1190.00 m) * UnitCost (90.0)
1YCu$eFwfF7BL8140KPXca,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1004.99984502,90.0,m,90449.99,Length (1005.00 m) * UnitCost (90.0)
2WwJToEmn6mgw6GIYna5Lb,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,954.999845016,50.0,m,47749.99,Length (955.00 m) * UnitCost (50.0)
0qjLt6tpjDu8lujp9gCtYe,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,5546.0,40.0,m,221840.0,Length (5546.00 m) * UnitCost (40.0)
1bgUfDc9n0g9HZP5aLbJ0n,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,2330.00010566,50.0,m,116500.01,Length (2330.00 m) * UnitCost (50.0)
1pBD50fUf4HOQWY_FkoYJT,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.00000787,90.0,m,108900.0,Length (1210.00 m) * UnitCost (90.0)
1isL1SRaT9YBDYiTeS2Ty8,IfcWall,buitenblad,03 mw-baksteen - geel (staand),Length,8680.00042288,90.0,m,781200.04,Length (8680.00 m) * UnitCost (90.0)
3F8rMkRHX4UAiIGKwBj4Po,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,600.0,50.0,m,30000.0,Length (600.00 m) * UnitCost (50.0)
0CIHS3UqLCFfmV3hApIGQ6,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,600.0,90.0,m,54000.0,Length (600.00 m) * UnitCost (90.0)
0bRZzgbzD4IuC4gxNY7xQh,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,650.0,50.0,m,32500.0,Length (650.00 m) * UnitCost (50.0)
0GU$6X29PC6gNbWz5MWmi4,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,360.0,50.0,m,18000.0,Length (360.00 m) * UnitCost (50.0)
3f0aTSwAX5n8oP68ncSUmN,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,3750.0,50.0,m,187500.0,Length (3750.00 m) * UnitCost (50.0)
1$vNox_g1FifYtmbY51XxV,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,650.0,90.0,m,58500.0,Length (650.00 m) * UnitCost (90.0)
026r04Lmj75x6ENTJ7WTIB,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,360.0,90.0,m,32400.0,Length (360.00 m) * UnitCost (90.0)
0_$Vb4UgX1xBB1w8C2cj2L,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,359.999927726,90.0,m,32399.99,Length (360.00 m) * UnitCost (90.0)
1s_rF_1un3wOdkmGxpCfiN,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1715.0,90.0,m,154350.0,Length (1715.00 m) * UnitCost (90.0)
1FGAmKk99819cnKcUMT2gL,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,3805.00000502,28.0,m,106540.0,Length (3805.00 m) * UnitCost (28.0)
3svLfMUGz6RPW7zJsbFgVI,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,2215.00006725,28.0,m,62020.0,Length (2215.00 m) * UnitCost (28.0)
1LZPU6x0L9wOZBNrZ5df2z,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1574.99999534,28.0,m,44100.0,Length (1575.00 m) * UnitCost (28.0)
0WqX0b_Gj53ObpF3GHqhgT,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1485.94391837,28.0,m,41606.43,Length (1485.94 m) * UnitCost (28.0)
1oraHrHF1Dyu4SuSnO8ARQ,IfcWall,separatiewand,99 Lichte scheidingswand - gipsblokken,Length,500.0,30.0,m,15000.0,Length (500.00 m) * UnitCost (30.0)
0wAaPRefDFjQKjv08CArN4,IfcWall,separatiewand,99 Lichte scheidingswand - gipsblokken,Length,1805.0,30.0,m,54150.0,Length (1805.00 m) * UnitCost (30.0)
2IddtI00n0rx1sVzeIOFgT,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,412.0,28.0,m,11536.0,Length (412.00 m) * UnitCost (28.0)
1I9wybdkfBfQfy1clCu312,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,2584.50108576,28.0,m,72366.03,Length (2584.50 m) * UnitCost (28.0)
2Y17p3X0LCwAQBBap_PfuM,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,4025.99993741,28.0,m,112728.0,Length (4026.00 m) * UnitCost (28.0)
0MTC1GonbDHhxIHc0o_Hwo,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1873.49999991,28.0,m,52458.0,Length (1873.50 m) * UnitCost (28.0)
2Ceuxj28f1jeasNbgQdOxb,IfcWall,separatiewand,99 Lichte scheidingswand - hydro,Length,3324.5000005,33.0,m,109708.5,Length (3324.50 m) * UnitCost (33.0)
1gNkbSVZbFBxFXaKoy2iyq,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,915.976918508,28.0,m,25647.35,Length (915.98 m) * UnitCost (28.0)
2fm0mZk$v1jv8Zx4BDh_0A,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,2266.0,28.0,m,63448.0,Length (2266.00 m) * UnitCost (28.0)
0Q9MMqksT8Lw1MSX6wiWlm,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1961.37909259,28.0,m,54918.61,Length (1961.38 m) * UnitCost (28.0)
1FqYaESPXFuhUVvvYp6cz_,IfcWall,separatiewand,99 Lichte scheidingswand - hydro,Length,2950.00004903,33.0,m,97350.0,Length (2950.00 m) * UnitCost (33.0)
3NCom$HHj0s8CFEaff7h0i,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,2409.99995097,28.0,m,67480.0,Length (2410.00 m) * UnitCost (28.0)
01Kt0gjUr0wQi3mfN_sJAF,IfcWall,separatiewand,99 Lichte scheidingswand - hydro,Length,2205.00004903,33.0,m,72765.0,Length (2205.00 m) * UnitCost (33.0)
0MShzpttDCFebRi8XxX5Be,IfcWall,separatiewand,99 Lichte scheidingswand - hydro,Length,1317.0,33.0,m,43461.0,Length (1317.00 m) * UnitCost (33.0)
03$ccRRszFBBvdHYRBhWBB,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1870.0,28.0,m,52360.0,Length (1870.00 m) * UnitCost (28.0)
3fuVRb4XjElhDvhrOaoTtt,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1284.99998397,28.0,m,35980.0,Length (1285.00 m) * UnitCost (28.0)
27uvm4mVj9Fh2G4GW$nbBr,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1250.0,28.0,m,35000.0,Length (1250.00 m) * UnitCost (28.0)
2FJRWxBJD9PAYk_P_Dp7uD,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,2234.0,28.0,m,62552.0,Length (2234.00 m) * UnitCost (28.0)
3IBoEUFNz2$emtSPYYqofy,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1040.00101761,28.0,m,29120.03,Length (1040.00 m) * UnitCost (28.0)
3hPtwB9dPCrQf5d5COzFHr,IfcWall,metalstudwand,99 Lichte scheidingswand - normaal,Length,130.0,28.0,m,3640.0,Length (130.00 m) * UnitCost (28.0)
24KQNv7ID5k8TEYH_QWIPo,IfcWall,metalstudwand,99 Lichte scheidingswand - normaal,Length,60.0,28.0,m,1680.0,Length (60.00 m) * UnitCost (28.0)
1fDCTPwoDCwQjPVZtcx23B,IfcWall,metalstudwand,99 Lichte scheidingswand - normaal,Length,1716.38780752,28.0,m,48058.86,Length (1716.39 m) * UnitCost (28.0)
1dcl_KEgvBzg2V0ywDT44c,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,3055.00004841,40.0,m,122200.0,Length (3055.00 m) * UnitCost (40.0)
3nzu1bC1j9OASHamQgK09U,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,577.772326722,50.0,m,28888.62,Length (577.77 m) * UnitCost (50.0)
1lEjph7wz1fB40MAeoR5xD,IfcWall,separatiewand,99 Lichte scheidingswand - hydro,Length,1452.05608162,33.0,m,47917.85,Length (1452.06 m) * UnitCost (33.0)
0klGaA9M11cw9VwJ96pWIe,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,2283.9999541,28.0,m,63952.0,Length (2284.00 m) * UnitCost (28.0)
04AOBR8wLDz8EonUdH$yXd,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1451.5227869,28.0,m,40642.64,Length (1451.52 m) * UnitCost (28.0)
31cdahMYL9Leho2rsQXm2b,IfcWall,separatiewand,99 Lichte scheidingswand - normaal,Length,1226.50161645,28.0,m,34342.05,Length (1226.50 m) * UnitCost (28.0)
0X2zNK4Gr959hH90pZPnh_,IfcWall,separatiewand,99 Lichte scheidingswand - hydro,Length,2049.99904497,33.0,m,67649.97,Length (2050.00 m) * UnitCost (33.0)
3x9ycAZtX5CQvD0YimN_OD,IfcWall,separatiewand,99 Lichte scheidingswand - hydro,Length,2770.0,33.0,m,91410.0,Length (2770.00 m) * UnitCost (33.0)
2erHyW9a93fxiTHg9u4oBi,IfcWall,buitenblad,03 mw-baksteen - geel (liggend),Length,2330.01029498,90.0,m,209700.93,Length (2330.01 m) * UnitCost (90.0)
1EWWqeDT9BMgIJKXOapy7g,IfcWall,knieschot,01 plaatmateriaal - spaanplaat - wit,Length,908.0,90.0,m,81720.0,Length (908.00 m) * UnitCost (90.0)
3YWZENIwv2cRjcU4sOLnqp,IfcWall,buitenblad,03 mw-baksteen - geel (liggend),Length,1210.00000787,90.0,m,108900.0,Length (1210.00 m) * UnitCost (90.0)
1hNUSW9Fz2kwTPOlreVhJU,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,2826.00013411,40.0,m,113040.01,Length (2826.00 m) * UnitCost (40.0)
2dez8YjPv64QJPWa_Ut4T2,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,5280.0,40.0,m,211200.0,Length (5280.00 m) * UnitCost (40.0)
1XAtD5ST1B6hJBF87WWK_p,IfcWall,liftwand,03 Metselwerk - kalkzandsteen C,Length,345.0,40.0,m,13800.0,Length (345.00 m) * UnitCost (40.0)
1ZjSTbnjDE3eg9hU_V3RZu,IfcWall,liftwand,03 Metselwerk - kalkzandsteen C,Length,1650.0,40.0,m,66000.0,Length (1650.00 m) * UnitCost (40.0)
1l4OJxa6HEzfGDywLDzjC4,IfcWall,liftwand,03 Metselwerk - kalkzandsteen C,Length,2928.0,40.0,m,117120.0,Length (2928.00 m) * UnitCost (40.0)
2w4EgNvcXAxOiGhNOfuw5d,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,1209.3302184,90.0,m,108839.72,Length (1209.33 m) * UnitCost (90.0)
3tpY8iJUX04PuBuWL58WJY,IfcWall,knieschot,01 plaatmateriaal - spaanplaat - wit,Length,908.0,90.0,m,81720.0,Length (908.00 m) * UnitCost (90.0)
2HMywdZ4v9ehAMv0ULqY7g,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,2813.0,40.0,m,112520.0,Length (2813.00 m) * UnitCost (40.0)
0bkZLlteH4Gv_QuHkHzQDP,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,5519.99990988,40.0,m,220800.0,Length (5520.00 m) * UnitCost (40.0)
1lyoimFmL5zA5TFPtlaokD,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,1191.98980281,40.0,m,47679.59,Length (1191.99 m) * UnitCost (40.0)
06P8M5eRX7Q8DMqxH3c_wl,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,3027.00004512,40.0,m,121080.0,Length (3027.00 m) * UnitCost (40.0)
0Z4DuejWD50xg4CFcjidlO,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,2813.00004117,40.0,m,112520.0,Length (2813.00 m) * UnitCost (40.0)
2f_jfRbF16awLBIX13CDXP,IfcWall,binnenblad,03 Metselwerk - kalkzandsteen C,Length,2825.9998793,40.0,m,113040.0,Length (2826.00 m) * UnitCost (40.0)
2gjTPGDyjDTuEPcBmfMwbs,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1209.3302184,50.0,m,60466.51,Length (1209.33 m) * UnitCost (50.0)
1Bzc8uSZD4XQVt_ohtWZId,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,577.772326722,50.0,m,28888.62,Length (577.77 m) * UnitCost (50.0)
2B0G8J6dD9_eLksetBKO8G,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,144.060707481,50.0,m,7203.04,Length (144.06 m) * UnitCost (50.0)
0BaTdFig96fAQhtMSd1Bze,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,145.774501239,50.0,m,7288.73,Length (145.77 m) * UnitCost (50.0)
0j6o0yB1fFhuN_Qos13Bz5,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,141.022207372,50.0,m,7051.11,Length (141.02 m) * UnitCost (50.0)
2jBoz4nA9C1vNRWoQoZCw5,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,777.999951864,50.0,m,38900.0,Length (778.00 m) * UnitCost (50.0)
3wmcZBj8H2fBiTVxjtc76K,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,777.999951864,50.0,m,38900.0,Length (778.00 m) * UnitCost (50.0)
0HJRV4BSTAkAtUp9svnqkF,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,577.772326722,50.0,m,28888.62,Length (577.77 m) * UnitCost (50.0)
1_5se9Bjn1rgHwEb$U1XcT,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,144.060707481,50.0,m,7203.04,Length (144.06 m) * UnitCost (50.0)
024PETTtr5LPliAdggDMDR,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,145.774501239,50.0,m,7288.73,Length (145.77 m) * UnitCost (50.0)
0oq3Y7GEDEWwB4m3kkbnC2,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,141.022207372,50.0,m,7051.11,Length (141.02 m) * UnitCost (50.0)
0OgpsAvNXAkRbqgrv0PLw5,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,777.999951864,50.0,m,38900.0,Length (778.00 m) * UnitCost (50.0)
02jiAyhWL9AAwFG60v31tV,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,777.999951864,50.0,m,38900.0,Length (778.00 m) * UnitCost (50.0)
2SmJxWwbTEYA63r0gQnWj5,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1030.00020757,50.0,m,51500.01,Length (1030.00 m) * UnitCost (50.0)
3qaZ5SwO91k8OhrLYeYPcl,IfcWall,buitenblad,03 mw-baksteen - bruin (liggend),Length,1030.00020757,50.0,m,51500.01,Length (1030.00 m) * UnitCost (50.0)
1kqWYCHTD7O9PRPuC8iVbj,IfcWall,buitenblad,03 mw-baksteen - bruin (staand),Length,777.999951864,90.0,m,70020.0,Length (778.00 m) * UnitCost (90.0)
